longitude,latitude,year,DOY,Precip,RH,Tmax,WindSpeed
-117.5434094,47.26179642,2015,201,0.0,90.80000000000001,272.8,1.6
-117.7081255,47.71998066,2016,323,0.0,90.9,272.6,2.0
-117.8006275,47.54632171,2020,112,0.0,86.10000000000001,273.6,1.8
-117.0571006,47.97828839,2022,355,0.0,81.60000000000001,272.8,2.1
-117.499773,47.55854251,2019,143,0.0,89.60000000000001,272.8,1.8
-117.3102547,47.51532317,2015,207,0.0,89.0,272.5,1.8
-117.495608,47.59223053,2016,359,0.0,91.9,272.6,1.9000000000000001
-117.6342395,47.38221568,2018,140,0.0,87.30000000000001,273.0,1.6
-117.2961171,47.79245005,2018,227,0.0,88.4,273.2,2.0
-117.6598986,47.2809596,2021,319,0.0,91.2,272.8,1.6
-117.2600052,47.59475782,2016,136,0.0,88.60000000000001,272.8,1.9000000000000001
-117.5495103,47.38138363,2021,290,0.0,88.0,273.0,1.6
-117.3397963,47.31815377,2021,200,0.0,87.0,272.7,1.7000000000000002
-117.3565905,47.58424684,2021,278,0.0,89.2,272.7,1.8
-117.6520467,47.57578107,2017,306,0.0,86.30000000000001,273.6,1.8
-117.763513,47.32285099,2020,140,0.0,89.60000000000001,273.0,1.7000000000000002
-117.2930744,47.37431906,2020,150,0.0,85.60000000000001,272.8,1.7000000000000002
-117.2565747,47.55012073,2018,91,0.0,90.2,272.0,1.9000000000000001
-117.4345501,47.95708245,2015,186,0.0,92.2,273.2,2.0
-117.4875838,47.48271758,2023,82,0.0,86.5,273.2,1.7000000000000002
-117.7610611,47.57055257,2016,19,0.0,87.30000000000001,273.4,1.8
-117.1099452,47.27051769,2023,133,0.0,82.30000000000001,272.2,1.7000000000000002
-117.2286185,47.45757082,2022,272,0.0,87.4,272.4,1.8
-117.0759121,47.98605297,2015,169,0.0,81.60000000000001,272.8,2.1
-117.5149179,47.80506202,2021,19,0.0,91.5,272.2,2.0
-117.0812177,47.4860669,2017,253,0.0,82.4,272.8,1.8
-117.2108034,47.48811174,2023,364,0.0,88.10000000000001,272.4,1.8
-117.4490289,47.85717514,2019,193,0.0,90.9,272.7,2.0
-117.295609,47.45919713,2017,278,0.0,88.30000000000001,272.5,1.7000000000000002
-117.7036433,47.37620077,2022,145,0.0,87.4,273.0,1.6
-117.1242175,47.49905415,2017,35,0.0,83.9,272.6,1.8
-117.1981426,47.99295559,2021,167,0.0,89.5,272.1,2.0
-117.0653463,47.46853094,2021,244,0.0,82.60000000000001,272.7,1.8
-117.2657688,47.33670292,2021,73,0.0,85.30000000000001,272.7,1.7000000000000002
-117.5391297,47.29626082,2015,311,0.0,88.5,273.1,1.6
-117.516274,47.98926151,2019,133,0.0,87.30000000000001,273.2,2.0
-117.1837497,47.84568653,2015,73,0.0,100.0,271.1,2.1
-117.4219278,47.64486833,2021,115,0.0,86.7,273.9,1.9000000000000001
-117.5617499,47.27587241,2022,267,0.0,90.80000000000001,272.8,1.6
-117.3602319,47.64508105,2021,334,0.0,87.9,273.4,1.9000000000000001
-117.2887615,47.90118399,2015,110,0.0,89.5,272.8,2.0
-117.0721731,47.66861353,2017,168,0.0,88.30000000000001,272.4,2.0
-117.5191934,47.47305021,2017,216,0.0,87.0,273.2,1.7000000000000002
-117.2407176,47.72197678,2021,340,0.0,92.60000000000001,272.3,2.0
-117.2675029,47.74842885,2018,97,0.0,92.0,272.5,2.0
-117.4570913,47.30675504,2017,80,0.0,88.10000000000001,273.1,1.6
-117.69348,47.86314652,2020,217,0.0,92.4,272.8,2.0
-117.0942788,47.43473379,2020,186,0.0,81.80000000000001,272.8,1.8
-117.7863351,47.42093658,2019,64,0.0,86.80000000000001,273.6,1.7000000000000002
-117.7299261,47.53288576,2020,67,0.0,88.0,273.7,1.7000000000000002
-117.7522595,47.47325627,2017,96,0.0,86.9,273.7,1.7000000000000002
-117.2610944,48.03432788,2019,34,0.0,87.4,272.7,2.0
-117.139178,47.5217981,2023,345,0.0,87.60000000000001,272.0,1.9000000000000001
-117.6184313,47.30070624,2018,234,0.0,89.80000000000001,272.9,1.6
-117.6280409,47.68716796,2016,163,0.0,96.80000000000001,272.6,2.0
-117.1951943,47.39253478,2019,157,0.0,85.2,272.6,1.8
-117.7952411,47.48214177,2017,281,0.0,86.2,273.8,1.7000000000000002
-117.6106669,47.60265251,2017,28,0.0,88.30000000000001,272.9,1.8
-117.1198141,47.74107999,2018,69,0.0,90.2,272.4,2.0
-117.7983157,47.59222889,2018,332,0.0,85.9,273.4,1.9000000000000001
-117.3029596,47.61347408,2019,338,0.0,88.9,272.3,1.9000000000000001
-117.2617049,47.9690686,2021,230,0.0,87.10000000000001,272.9,2.0
-117.3308116,47.43454666,2018,350,0.0,86.60000000000001,272.9,1.7000000000000002
-117.3814172,47.53978386,2021,137,0.0,89.9,272.6,1.8
-117.6754143,47.3128521,2023,112,0.0,89.30000000000001,273.0,1.6
-117.7148191,47.77763308,2017,299,0.0,92.0,272.3,2.0
-117.1212743,47.67522114,2019,25,0.0,88.0,273.2,2.0
-117.4256144,47.57185319,2018,94,0.0,91.10000000000001,272.6,1.8
-117.7963836,47.69418979,2023,66,0.0,89.0,273.1,2.0
-117.2463371,47.76801939,2019,17,0.0,89.4,273.0,2.0
-117.7649989,47.41816135,2016,109,0.0,87.7,273.4,1.7000000000000002
-117.2795543,47.71720508,2015,278,0.0,92.0,272.5,2.0
-117.5570918,47.67103617,2021,10,0.0,94.0,272.5,2.0
-117.3168986,47.5830832,2015,346,0.0,91.5,271.8,1.9000000000000001
-117.633188,47.4435622,2022,141,0.0,86.30000000000001,273.2,1.6
-117.4843298,47.37030078,2023,298,0.0,87.2,272.9,1.6
-117.2223689,47.27115828,2021,28,0.0,83.7,272.7,1.7000000000000002
-117.62103,47.79336175,2023,100,0.0,92.60000000000001,272.2,2.0
-117.8078435,47.2710633,2020,187,0.0,89.10000000000001,273.1,1.7000000000000002
-117.2423646,47.77057195,2021,267,0.0,91.2,272.6,2.1
-117.5657467,47.36251258,2017,208,0.0,88.60000000000001,272.9,1.6
-117.174469,48.01345968,2023,337,0.0,88.5,272.2,2.0
-117.7418524,47.81077755,2017,311,0.0,92.7,272.6,2.0
-117.2993209,47.36009233,2020,261,0.0,85.60000000000001,272.8,1.7000000000000002
-117.7728269,47.41182684,2018,69,0.0,87.7,273.4,1.7000000000000002
-117.3930035,47.79650475,2023,38,0.0,88.9,273.1,2.0
-117.7444897,47.62923308,2015,66,0.0,87.60000000000001,273.0,1.9000000000000001
-117.2652383,47.72405273,2023,235,0.0,92.0,272.5,2.0
-117.8141042,47.55235205,2018,64,0.0,86.10000000000001,273.6,1.8
-117.1203838,47.96489579,2019,235,0.0,83.60000000000001,272.6,2.1
-117.3708759,47.55028,2015,153,0.0,88.10000000000001,273.2,1.8
-117.7453979,47.68687566,2015,180,0.0,90.9,273.1,2.0
-117.7310601,47.75493162,2020,166,0.0,92.0,272.3,2.0
-117.6227904,47.49662929,2015,333,0.0,87.30000000000001,273.6,1.7000000000000002
-117.1624753,47.36236246,2016,275,0.0,84.0,272.6,1.7000000000000002
-117.3467769,47.47206286,2017,99,0.0,88.5,272.7,1.7000000000000002
-117.1650384,47.82015171,2021,25,0.0,93.5,272.0,2.1
-117.7651788,47.77372993,2016,304,0.0,91.9,272.3,2.0
-117.3563704,47.94042476,2019,73,0.0,88.7,272.9,2.0
-117.2173873,48.0451272,2023,35,0.0,86.5,272.8,2.0
-117.6315246,47.69798777,2022,143,0.0,96.80000000000001,272.6,2.0
-117.7741777,47.71586513,2022,214,0.0,90.7,272.5,2.0
-117.0596655,47.65179468,2016,205,0.0,88.30000000000001,272.4,2.0
-117.2437825,47.65860156,2015,305,0.0,88.30000000000001,273.3,2.0
-117.0494123,47.81304694,2023,217,0.0,100.0,271.3,2.1
-117.7714175,47.33975401,2018,345,0.0,89.5,273.1,1.7000000000000002
-117.1099463,47.41439977,2023,232,0.0,81.9,272.8,1.8
-117.4346092,47.69796003,2021,86,0.0,87.30000000000001,273.6,2.0
-117.4058884,47.31580733,2020,169,0.0,87.10000000000001,272.7,1.6
-117.7736176,47.67473933,2023,125,0.0,90.60000000000001,273.3,2.0
-117.248047,47.50029943,2018,329,0.0,88.9,272.4,1.8
-117.0931608,47.5656315,2015,236,0.0,91.0,270.6,1.9000000000000001
-117.6304452,47.3199792,2019,145,0.0,89.60000000000001,272.9,1.6
-117.2499232,47.71214535,2020,105,0.0,89.7,273.2,2.0
-117.3053711,47.41760487,2020,344,0.0,86.80000000000001,272.6,1.7000000000000002
-117.6669261,47.55616365,2015,264,0.0,86.9,273.7,1.8
-117.3560476,47.70447608,2021,134,0.0,89.0,273.3,2.0
-117.5324636,47.56407999,2022,9,0.0,89.60000000000001,272.8,1.8
-117.3881323,47.76510885,2019,15,0.0,89.5,273.1,2.0
-117.0969811,47.77950822,2016,64,0.0,89.5,272.7,2.1
-117.5271845,47.26219206,2016,178,0.0,89.80000000000001,272.8,1.6
-117.6980259,47.61149349,2019,124,0.0,85.0,273.5,1.8
-117.3837396,48.0115942,2021,11,0.0,88.0,272.9,2.0
-117.787623,47.42228134,2021,95,0.0,86.4,273.9,1.7000000000000002
-117.0742588,47.27004223,2018,120,0.0,81.7,272.7,1.7000000000000002
-117.1636563,47.47818627,2017,301,0.0,86.10000000000001,272.4,1.8
-117.5189552,47.52306723,2023,246,0.0,86.4,273.4,1.7000000000000002
-117.5288614,47.54466942,2021,77,0.0,86.4,273.4,1.7000000000000002
-117.146948,47.54291436,2016,94,0.0,87.60000000000001,272.0,1.9000000000000001
-117.3454002,47.9474837,2015,315,0.0,88.7,272.9,2.0
-117.3726631,47.84022488,2016,153,0.0,91.60000000000001,272.6,2.0
-117.309546,47.41766226,2017,240,0.0,86.80000000000001,272.6,1.7000000000000002
-117.6737454,47.83546301,2019,140,0.0,93.5,272.2,2.0
-117.7500355,47.63629073,2017,85,0.0,86.5,273.4,1.9000000000000001
-117.7201047,47.77886042,2023,216,0.0,92.0,272.3,2.0
-117.3871277,47.51822698,2018,282,0.0,89.9,272.6,1.8
-117.494684,47.72003738,2021,293,0.0,92.60000000000001,272.6,2.0
-117.6659542,47.42976574,2018,241,0.0,86.9,273.0,1.7000000000000002
-117.1675231,47.26536439,2017,23,0.0,82.7,272.7,1.7000000000000002
-117.7183904,47.33895652,2015,321,0.0,88.7,273.0,1.7000000000000002
-117.1708357,48.02444012,2023,45,0.0,88.5,272.2,2.0
-117.1740421,47.82142126,2015,74,0.0,93.5,272.0,2.1
-117.3852556,47.33486359,2015,102,0.0,87.10000000000001,272.7,1.6
-117.420632,47.88231122,2015,284,0.0,92.4,273.1,2.0
-117.6112813,47.28662454,2019,72,0.0,91.30000000000001,272.7,1.6
-117.6811207,47.40710589,2021,41,0.0,87.60000000000001,272.9,1.6
-117.4520847,48.03803298,2021,279,0.0,87.5,272.9,2.0
-117.6727367,47.52288704,2015,212,0.0,86.9,273.7,1.7000000000000002
-117.738796,47.74023315,2020,160,0.0,90.9,272.6,2.0
-117.1190363,47.5577441,2023,87,0.0,91.0,270.6,1.9000000000000001
-117.1119622,47.45640097,2020,7,0.0,81.80000000000001,272.8,1.8
-117.2782962,47.43029809,2018,183,0.0,86.7,272.7,1.7000000000000002
-117.5610173,47.27442032,2023,328,0.0,90.80000000000001,272.8,1.6
-117.0950853,47.78767519,2017,299,0.0,89.5,272.7,2.1
-117.3029155,47.63060209,2018,14,0.0,87.30000000000001,273.4,1.9000000000000001
-117.19431,47.39364082,2018,100,0.0,85.2,272.6,1.8
-117.4645116,47.81588516,2018,244,0.0,90.60000000000001,272.5,2.0
-117.1100857,47.9700999,2020,169,0.0,83.60000000000001,272.6,2.1
-117.4724188,47.65733409,2021,232,0.0,92.10000000000001,273.4,1.9000000000000001
-117.7334792,47.81572264,2023,111,0.0,92.7,272.6,2.0
-117.1538253,47.77668437,2017,347,0.0,88.0,272.3,2.1
-117.2627481,47.33323353,2022,340,0.0,85.30000000000001,272.7,1.7000000000000002
-117.0459835,47.78470136,2022,102,0.0,87.30000000000001,272.9,2.1
-117.5638359,47.29947477,2015,217,0.0,88.5,273.1,1.6
-117.6623395,47.26786401,2019,240,0.0,91.2,272.8,1.6
-117.6227198,47.5083585,2019,240,0.0,86.60000000000001,273.9,1.7000000000000002
-117.4988189,47.259987,2022,221,0.0,89.80000000000001,272.8,1.6
-117.5055003,47.54664248,2022,270,0.0,89.60000000000001,272.8,1.8
-117.4286287,47.75935127,2016,28,0.0,89.7,273.0,2.0
-117.6908669,47.63073148,2017,286,0.0,91.30000000000001,272.9,1.9000000000000001
-117.2277803,47.6652668,2016,335,0.0,88.30000000000001,273.3,2.0
-117.682049,47.31149846,2015,54,0.0,89.30000000000001,273.0,1.6
-117.2498281,47.90730372,2016,213,0.0,89.10000000000001,272.8,2.0
-117.3688893,47.94804813,2020,120,0.0,88.7,272.9,2.0
-117.5773274,47.54754728,2015,75,0.0,89.7,272.7,1.8
-117.2906062,47.69824258,2020,70,0.0,89.2,273.2,2.0
-117.6528622,47.74547286,2015,323,0.0,93.2,272.3,2.0
-117.3355318,47.57269498,2016,233,0.0,89.2,272.7,1.8
-117.3286309,47.63968964,2022,271,0.0,87.30000000000001,273.4,1.9000000000000001
-117.5808399,47.32630835,2020,132,0.0,89.80000000000001,272.9,1.6
-117.0477629,47.80747677,2023,98,0.0,100.0,271.3,2.1
-117.329953,47.28212312,2015,102,0.0,88.10000000000001,272.6,1.7000000000000002
-117.7193636,47.43630301,2019,167,0.0,86.9,273.2,1.7000000000000002
-117.2402617,47.48318366,2021,105,0.0,88.10000000000001,272.4,1.8
-117.1655907,47.48172947,2023,86,0.0,86.10000000000001,272.4,1.8
-117.3584803,47.30657213,2023,37,0.0,87.0,272.7,1.7000000000000002
-117.1643873,47.42524808,2018,160,0.0,85.2,272.5,1.8
-117.7052111,47.77251706,2018,123,0.0,92.0,272.3,2.0
-117.0796881,47.29495906,2018,132,0.0,82.30000000000001,272.2,1.7000000000000002
-117.5559189,47.71869757,2017,266,0.0,94.4,272.8,2.0
-117.6529085,47.31201588,2022,283,0.0,89.60000000000001,272.9,1.6
-117.0611122,47.46324958,2019,340,0.0,82.60000000000001,272.7,1.8
-117.775792,47.50471585,2021,261,0.0,86.80000000000001,273.8,1.8
-117.3907369,47.4138473,2020,355,0.0,86.2,272.8,1.7000000000000002
-117.1936247,47.56963166,2023,189,0.0,89.60000000000001,272.1,1.9000000000000001
-117.1750873,47.54536699,2017,31,0.0,88.7,271.9,1.9000000000000001
-117.2275844,47.84665982,2020,275,0.0,94.4,272.0,2.1
-117.1336054,47.88790214,2017,310,0.0,100.0,269.8,2.1
-117.0568927,47.79906863,2016,132,0.0,100.0,271.3,2.1
-117.7925028,47.50343258,2017,176,0.0,86.2,273.8,1.7000000000000002
-117.5395503,47.63880752,2016,304,0.0,90.5,272.7,1.9000000000000001
-117.4881479,47.7368117,2016,49,0.0,92.60000000000001,272.6,2.0
-117.2743678,47.94325014,2021,172,0.0,88.5,272.8,2.0
-117.3864823,47.49758289,2017,312,0.0,88.10000000000001,272.8,1.7000000000000002
-117.3220482,47.44606856,2022,330,0.0,88.30000000000001,272.5,1.7000000000000002
-117.6205291,47.76509154,2016,6,0.0,94.10000000000001,272.1,2.0
-117.381151,47.60009128,2021,76,0.0,89.4,273.0,1.9000000000000001
-117.4006581,47.88815687,2017,204,0.0,92.7,272.9,2.0
-117.2790488,47.92146871,2023,210,0.0,88.5,272.8,2.0
-117.1577848,47.85713837,2021,36,0.0,100.0,270.7,2.1
-117.4514486,47.70892339,2023,281,0.0,87.30000000000001,273.6,2.0
-117.7202323,47.81054607,2016,177,0.0,92.7,272.6,2.0
-117.4603712,47.64013201,2020,55,0.0,92.10000000000001,273.4,1.9000000000000001
-117.7883595,47.70913605,2019,169,0.0,89.0,273.1,2.0
-117.3102707,47.94392548,2016,313,0.0,88.5,272.8,2.0
-117.1188848,47.63082896,2018,327,0.0,86.9,272.9,2.0
-117.6012201,47.58894426,2018,48,0.0,88.30000000000001,272.9,1.8
-117.2709162,47.41630558,2022,104,0.0,86.60000000000001,272.6,1.7000000000000002
-117.7173526,47.3777418,2021,3,0.0,88.7,273.0,1.7000000000000002
-117.8045719,47.32153974,2019,85,0.0,89.2,273.1,1.7000000000000002
-117.1952449,47.74754107,2023,173,0.0,94.60000000000001,271.6,2.0
-117.4322794,47.72004029,2015,276,0.0,91.7,272.7,2.0
-117.195979,47.77619265,2018,329,0.0,91.80000000000001,272.1,2.1
-117.7749141,47.50637035,2019,233,0.0,86.80000000000001,273.8,1.8
-117.2921505,47.79250946,2022,164,0.0,88.4,273.2,2.0
-117.5708644,47.30185896,2017,60,0.0,88.5,273.1,1.6
-117.1339077,47.39560277,2019,78,0.0,84.4,272.5,1.8
-117.258701,47.64809677,2017,18,0.0,87.7,273.4,2.0
-117.1444353,47.57013622,2021,97,0.0,90.2,271.5,1.9000000000000001
-117.3641268,47.77675086,2017,66,0.0,87.7,273.3,2.0
-117.4600183,47.32428403,2021,31,0.0,88.10000000000001,273.1,1.6
-117.2228891,47.68795704,2016,238,0.0,88.80000000000001,273.3,2.0
-117.6150405,47.71178607,2021,265,0.0,96.10000000000001,272.5,2.0
-117.637324,47.36803981,2023,148,0.0,87.7,272.9,1.6
-117.1053587,47.87917485,2019,148,0.0,100.0,269.5,2.1
-117.4527603,47.68644646,2020,47,0.0,87.30000000000001,273.6,2.0
-117.5292808,47.90727556,2017,244,0.0,90.9,272.8,2.0
-117.6630569,47.43649678,2019,257,0.0,86.9,273.0,1.7000000000000002
-117.3600103,47.42366179,2019,83,0.0,86.60000000000001,272.9,1.7000000000000002
-117.0646867,47.72562291,2017,356,0.0,88.2,272.9,2.0
-117.5210052,47.4626814,2022,142,0.0,87.0,273.2,1.7000000000000002
-117.1839143,47.43318254,2020,129,0.0,85.2,272.5,1.8
-117.4066489,47.26888879,2017,10,0.0,88.80000000000001,272.6,1.7000000000000002
-117.2815377,48.02597222,2015,177,0.0,87.4,272.7,2.0
-117.2766904,47.51215952,2015,210,0.0,91.2,272.1,1.8
-117.4850517,47.77864573,2016,42,0.0,89.7,273.0,2.0
-117.277861,47.29896267,2019,124,0.0,85.30000000000001,272.7,1.7000000000000002
-117.2838189,47.41027529,2021,187,0.0,86.60000000000001,272.6,1.7000000000000002
-117.313716,47.42038997,2015,25,0.0,86.80000000000001,272.6,1.7000000000000002
-117.5075053,47.75064695,2015,164,0.0,91.10000000000001,273.4,2.0
-117.3325213,47.53172054,2018,351,0.0,87.2,273.1,1.8
-117.5326919,47.46996122,2020,35,0.0,87.0,273.2,1.7000000000000002
-117.2423892,47.87522818,2023,253,0.0,94.4,272.0,2.1
-117.3219932,47.90502846,2015,247,0.0,89.5,272.8,2.0
-117.1942512,47.79240529,2019,10,0.0,91.80000000000001,272.1,2.1
-117.3534386,47.8608505,2023,264,0.0,87.60000000000001,273.2,2.0
-117.4973596,47.48326895,2022,105,0.0,87.0,273.2,1.7000000000000002
-117.5026497,47.60942303,2021,220,0.0,91.5,272.6,1.8
-117.7926627,47.45656961,2016,255,0.0,86.4,273.9,1.7000000000000002
-117.1792263,47.37330492,2023,134,0.0,84.0,272.7,1.8
-117.5548954,47.57059696,2022,206,0.0,89.7,272.7,1.8
-117.4537865,47.58193055,2023,124,0.0,91.10000000000001,272.6,1.8
-117.7373911,47.58013104,2023,216,0.0,88.10000000000001,273.5,1.8
-117.0988107,47.88570816,2023,64,0.0,100.0,269.5,2.1
-117.343729,47.85786493,2017,302,0.0,87.60000000000001,273.2,2.0
-117.3010857,47.59004,2021,360,0.0,88.9,272.3,1.9000000000000001
-117.5719722,47.57420627,2015,38,0.0,89.7,272.7,1.8
-117.5692879,47.47665123,2023,248,0.0,88.30000000000001,273.2,1.7000000000000002
-117.4917617,47.98387905,2023,153,0.0,87.2,273.3,2.0
-117.403512,47.47210338,2017,222,0.0,88.10000000000001,272.8,1.7000000000000002
-117.5810343,47.4853607,2019,342,0.0,87.30000000000001,273.4,1.7000000000000002
-117.638728,47.3126133,2022,258,0.0,89.60000000000001,272.9,1.6
-117.5770557,47.71351115,2020,24,0.0,94.4,272.8,2.0
-117.3641182,47.61404913,2023,357,0.0,88.60000000000001,272.8,1.9000000000000001
-117.2902926,47.87371419,2017,67,0.0,89.9,272.8,2.0
-117.0815907,47.7622994,2021,249,0.0,89.5,272.7,2.1
-117.0743696,47.8482627,2020,235,0.0,100.0,269.9,2.1
-117.1236319,47.62066131,2019,90,0.0,87.0,272.8,1.9000000000000001
-117.3595309,47.93215798,2018,94,0.0,88.7,272.9,2.0
-117.6636478,47.43707905,2019,349,0.0,86.9,273.0,1.7000000000000002
-117.1168284,47.36612668,2018,327,0.0,82.60000000000001,272.8,1.7000000000000002
-117.1023614,47.7256421,2017,189,0.0,90.2,272.4,2.0
-117.2264455,47.8902999,2021,137,0.0,92.4,272.1,2.0
-117.7894275,47.51706541,2020,173,0.0,86.5,273.7,1.8
-117.3937799,47.90069891,2018,16,0.0,92.7,272.9,2.0
-117.1383297,47.9843305,2023,364,0.0,89.7,271.4,2.0
-117.2212846,47.93355826,2015,232,0.0,88.60000000000001,272.5,2.0
-117.1319724,47.31159106,2015,174,0.0,84.60000000000001,272.4,1.7000000000000002
-117.2234331,47.4451767,2023,101,0.0,87.4,272.4,1.8
-117.7872835,47.35036733,2021,186,0.0,89.5,273.1,1.7000000000000002
-117.2089511,47.58499113,2016,30,0.0,92.2,272.0,1.9000000000000001
-117.5281642,48.00035743,2019,312,0.0,87.30000000000001,273.2,2.0
-117.3072263,48.00873877,2018,350,0.0,86.2,273.0,2.1
-117.6914301,47.82754932,2015,288,0.0,93.5,272.2,2.0
-117.3917924,47.47767322,2023,78,0.0,88.10000000000001,272.8,1.7000000000000002
-117.2644966,47.43354605,2020,23,0.0,86.7,272.7,1.7000000000000002
-117.2329193,47.98439742,2020,17,0.0,87.5,272.8,2.0
-117.6577817,47.4668834,2018,122,0.0,87.30000000000001,273.6,1.7000000000000002
-117.2999687,47.85037145,2016,228,0.0,89.9,272.8,2.0
-117.7052026,47.51335682,2022,175,0.0,88.0,273.7,1.7000000000000002
-117.1836559,47.3535011,2022,41,0.0,84.0,272.7,1.8
-117.6383399,47.46733611,2017,15,0.0,87.30000000000001,273.6,1.7000000000000002
-117.2025076,47.64876009,2021,214,0.0,87.10000000000001,273.3,2.0
-117.6211363,47.30652126,2021,91,0.0,89.60000000000001,272.9,1.6
-117.7824766,47.52549719,2019,52,0.0,86.80000000000001,273.8,1.8
-117.6568614,47.64576681,2019,316,0.0,94.30000000000001,272.8,1.9000000000000001
-117.4915627,47.45354681,2022,57,0.0,86.9,273.0,1.6
-117.6857543,47.59466082,2018,289,0.0,85.0,273.5,1.8
-117.4728382,47.34915844,2015,149,0.0,87.2,272.9,1.6
-117.4639748,47.67615897,2015,20,0.0,88.0,273.5,2.0
-117.5358158,47.28621164,2023,324,0.0,89.80000000000001,272.8,1.6
-117.7730901,47.73827491,2018,101,0.0,90.7,272.5,2.0
-117.1508598,47.5599298,2015,357,0.0,90.2,271.5,1.9000000000000001
-117.3929774,47.77805695,2016,188,0.0,89.5,273.1,2.0
-117.7127466,47.57064178,2021,33,0.0,88.10000000000001,273.5,1.8
-117.5411458,47.44644987,2016,31,0.0,87.5,273.0,1.6
-117.277167,47.44844564,2015,162,0.0,86.7,272.7,1.7000000000000002
-117.3238381,47.89396207,2023,278,0.0,89.5,272.8,2.0
-117.6232492,47.65708245,2019,362,0.0,94.30000000000001,272.8,1.9000000000000001
-117.0851948,47.52378651,2018,286,0.0,88.5,272.0,1.9000000000000001
-117.4308021,47.45614435,2018,5,0.0,86.2,273.0,1.6
-117.0997047,47.83789695,2015,169,0.0,100.0,270.0,2.1
-117.5126453,47.97983794,2017,173,0.0,87.30000000000001,273.2,2.0
-117.4992571,47.6743736,2015,215,0.0,93.5,272.6,2.0
-117.6347343,47.81976601,2019,317,0.0,92.30000000000001,272.7,2.0
-117.5344162,47.98899903,2019,117,0.0,87.30000000000001,273.2,2.0
-117.4606984,47.421036,2023,255,0.0,86.9,273.0,1.6
-117.2966457,47.86442013,2022,269,0.0,89.9,272.8,2.0
-117.1003474,47.27832859,2019,252,0.0,82.30000000000001,272.2,1.7000000000000002
-117.4908204,47.91694549,2019,206,0.0,91.2,272.9,2.0
-117.6637733,47.51039352,2021,209,0.0,86.9,273.7,1.7000000000000002
-117.3167158,47.49872618,2016,163,0.0,87.80000000000001,272.8,1.7000000000000002
-117.5011732,47.93436338,2021,274,0.0,90.9,273.1,2.0
-117.4379732,47.39955457,2015,140,0.0,86.10000000000001,272.9,1.6
-117.5870908,47.47033632,2019,169,0.0,87.30000000000001,273.4,1.7000000000000002
-117.3471749,47.28148747,2020,144,0.0,88.10000000000001,272.6,1.7000000000000002
-117.2598436,47.67419314,2015,222,0.0,89.7,273.2,2.0
-117.3231798,47.89120606,2023,269,0.0,89.5,272.8,2.0
-117.3097408,47.46702941,2023,76,0.0,87.80000000000001,272.8,1.7000000000000002
-117.0706155,47.52490473,2015,118,0.0,85.7,272.3,1.9000000000000001
-117.2180253,47.9063278,2018,98,0.0,92.4,272.1,2.0
-117.4997041,47.90938214,2022,33,0.0,90.9,272.8,2.0
-117.3767384,47.67616855,2016,338,0.0,88.0,273.5,2.0
-117.5134202,47.78184389,2022,67,0.0,90.0,273.1,2.0
-117.5737287,47.45439267,2023,310,0.0,87.5,273.0,1.6
-117.194945,47.44188937,2023,6,0.0,85.2,272.5,1.8
-117.418543,47.61818114,2015,292,0.0,89.9,273.1,1.9000000000000001
-117.6681088,47.79474139,2023,241,0.0,91.5,272.3,2.0
-117.3916476,47.4823737,2018,55,0.0,88.10000000000001,272.8,1.7000000000000002
-117.2930978,47.34160159,2022,71,0.0,85.60000000000001,272.8,1.7000000000000002
-117.6781506,47.2823218,2023,94,0.0,90.7,272.9,1.7000000000000002
-117.056061,47.56767254,2017,143,0.0,90.60000000000001,270.8,1.9000000000000001
-117.4713714,47.70581777,2020,22,0.0,88.0,273.5,2.0
-117.2886446,47.57550753,2017,49,0.0,91.5,271.8,1.9000000000000001
-117.624712,47.52930441,2015,136,0.0,86.60000000000001,273.9,1.7000000000000002
-117.4876103,47.97944589,2020,231,0.0,87.2,273.3,2.0
-117.5795812,47.36994912,2019,100,0.0,87.10000000000001,273.1,1.6
-117.0405579,47.36456078,2017,293,0.0,81.7,273.0,1.7000000000000002
-117.4573275,47.50502809,2018,200,0.0,86.5,273.2,1.7000000000000002
-117.389383,47.96798628,2016,334,0.0,89.0,272.8,2.0
-117.744542,47.47200574,2018,121,0.0,86.5,273.6,1.7000000000000002
-117.3904485,47.75452327,2018,227,0.0,89.5,273.1,2.0
-117.422523,47.58737078,2017,239,0.0,91.10000000000001,272.6,1.8
-117.3914678,47.56602917,2020,277,0.0,88.10000000000001,273.2,1.8
-117.2311745,47.55218614,2015,101,0.0,92.2,272.0,1.9000000000000001
-117.1345045,47.54584395,2023,187,0.0,90.2,271.5,1.9000000000000001
-117.2893793,47.27503934,2017,159,0.0,86.80000000000001,272.6,1.7000000000000002
-117.5826683,47.60661784,2017,6,0.0,88.30000000000001,272.9,1.8
-117.1114729,47.51653811,2017,170,0.0,88.5,272.0,1.9000000000000001
-117.1189416,47.8481094,2021,180,0.0,100.0,270.0,2.1
-117.7873106,47.31329213,2022,212,0.0,89.60000000000001,273.0,1.7000000000000002
-117.0955678,47.36489491,2016,164,0.0,82.60000000000001,272.8,1.7000000000000002
-117.3227529,47.97628696,2015,128,0.0,90.10000000000001,272.5,2.0
-117.1453998,47.77859538,2019,296,0.0,88.0,272.3,2.1
-117.2190453,47.86549763,2022,218,0.0,94.4,272.0,2.1
-117.4136491,47.91042141,2017,141,0.0,92.4,273.1,2.0
